fecha,campaña,tipo,concepto,cliente_proveedor,importe,moneda,vencimiento,estado,banco_caja,categoria_flujo
2024-07-12,2024,Egreso,Flete exportación,Transportes del Norte SA,10593267.73,ARS,2024-07-17,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Flete interno,FríoAndes Logística,7680810.96,ARS,2024-07-24,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Frigorífico,FríoAndes Logística,6621579.48,ARS,2024-07-18,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Gastos generales,Contaduría Castillo,1257652.34,ARS,2024-07-22,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Honorarios,Contaduría Castillo,682671.38,ARS,2024-08-05,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Impuestos,Contaduría Castillo,1306925.07,ARS,2024-08-06,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Insumos agrícolas,Cooperativa Citrícola,6475345.77,ARS,2024-07-17,Pagado,Caja Operativa,Operaciones
2024-07-12,2024,Egreso,Mano de obra cosecha,Cooperativa Citrícola,6943946.41,ARS,2024-07-21,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,7002150.78,ARS,2024-07-18,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Mantenimiento líneas,TecnoPacking SRL,9714597.42,ARS,2024-07-20,Pagado,Banco Galicia,Operaciones
2024-07-12,2024,Egreso,Maquinaria,Cooperativa Citrícola,6175744.33,ARS,2024-07-19,Pendiente,Banco Galicia,Operaciones
2024-07-12,2024,Egreso,Promoción comercial,Broker Comercial Citrus,2303231.93,ARS,2024-07-29,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Egreso,Riego,Agroinsumos SA,7024904.08,ARS,2024-07-19,Pagado,Caja Operativa,Operaciones
2024-07-12,2024,Egreso,Seguros,DGR Tucumán,702861.48,ARS,2024-07-26,Pagado,Banco Galicia,Impuestos
2024-07-12,2024,Egreso,Sueldos administración,DGR Tucumán,2552740.65,ARS,2024-08-02,Pagado,Banco Nación,Operaciones
2024-07-12,2024,Egreso,Viajes comerciales,Broker Comercial Citrus,806284.53,ARS,2024-07-19,Pagado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,1493081.59,ARS,2024-08-14,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,4059163.81,ARS,2024-08-19,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,6764542.26,ARS,2024-08-02,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,5609271.2,ARS,2024-08-16,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,7423617.89,ARS,2024-07-31,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Al Salam Trading,2745786.66,ARS,2024-08-17,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Citrus World Ltd,8038657.04,ARS,2024-08-10,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Citrus World Ltd,3779289.18,ARS,2024-08-09,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Citrus World Ltd,6207808.3,ARS,2024-08-06,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Citrus World Ltd,1609949.8,ARS,2024-08-04,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Citrus World Ltd,5147147.87,ARS,2024-08-08,Pendiente,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,6640546.9,ARS,2024-08-19,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,6301800.21,ARS,2024-08-11,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,10718486.88,ARS,2024-08-14,Vencido,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,8000351.61,ARS,2024-08-03,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,5544566.37,ARS,2024-08-19,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,6752763.97,ARS,2024-08-06,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Fischer Import GmbH,5308809.81,ARS,2024-08-12,Pendiente,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Medifresh SA,7712815.63,ARS,2024-08-06,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Medifresh SA,4891830.99,ARS,2024-08-12,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Medifresh SA,4233954.72,ARS,2024-08-07,Pendiente,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Exportación,Medifresh SA,7671205.3,ARS,2024-07-30,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,348684.3,ARS,2024-08-19,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,331817.4,ARS,2024-08-19,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,406934.2,ARS,2024-08-09,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,642065.51,ARS,2024-08-21,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,425711.96,ARS,2024-08-12,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,338748.74,ARS,2024-08-26,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,378608.76,ARS,2024-08-14,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,536367.15,ARS,2024-08-11,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,649187.58,ARS,2024-08-15,Pendiente,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,424870.44,ARS,2024-08-20,Pendiente,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,388051.0,ARS,2024-08-21,Vencido,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Citromax SA,459322.48,ARS,2024-08-17,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,272746.23,ARS,2024-08-14,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,411587.85,ARS,2024-08-14,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,305319.92,ARS,2024-08-19,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,332944.38,ARS,2024-08-03,Pendiente,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,465159.43,ARS,2024-08-04,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1866509.81,ARS,2024-07-25,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,2070813.62,ARS,2024-07-27,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1882454.85,ARS,2024-07-30,Cobrado,Banco Nación,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1080302.62,ARS,2024-07-25,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,1516123.43,ARS,2024-07-26,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1177716.59,ARS,2024-08-03,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1021459.6,ARS,2024-07-26,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2479132.12,ARS,2024-07-28,Pendiente,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2203568.31,ARS,2024-08-05,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1847898.71,ARS,2024-07-30,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2247192.75,ARS,2024-07-27,Cobrado,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1937397.8,ARS,2024-08-01,Cobrado,Banco BBVA,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1142926.3,ARS,2024-08-02,Pendiente,Caja Operativa,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,773559.28,ARS,2024-07-31,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1125411.62,ARS,2024-07-28,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1220809.53,ARS,2024-07-24,Cobrado,Banco Galicia,Operaciones
2024-07-12,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,1047343.74,ARS,2024-07-28,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Egreso,Certificaciones,Promoción de Mercados SA,988165.33,ARS,2024-07-27,Pagado,Banco Galicia,Operaciones
2024-07-19,2024,Egreso,Comisiones,Promoción de Mercados SA,1670413.34,ARS,2024-08-05,Pagado,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Control de calidad,Envases del Tucumán,4926477.92,ARS,2024-08-02,Pendiente,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Despacho aduana,Transportes del Norte SA,12969380.53,ARS,2024-08-03,Pagado,Banco Nación,Operaciones
2024-07-19,2024,Egreso,Energía,Energía Tucumán SA,6445218.88,ARS,2024-08-02,Pendiente,Banco BBVA,Operaciones
2024-07-19,2024,Egreso,Envases y embalajes,Envases del Tucumán,11137229.79,ARS,2024-07-31,Pagado,Banco Galicia,Operaciones
2024-07-19,2024,Egreso,Fitosanitarios,Agroinsumos SA,5934341.62,ARS,2024-08-01,Pagado,Banco Galicia,Operaciones
2024-07-19,2024,Egreso,Flete exportación,Despachos del NOA,5881862.26,ARS,2024-07-27,Pagado,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Flete interno,FríoAndes Logística,3400247.54,ARS,2024-08-04,Pagado,Banco BBVA,Operaciones
2024-07-19,2024,Egreso,Frigorífico,FríoAndes Logística,13077136.03,ARS,2024-08-04,Pagado,Banco BBVA,Operaciones
2024-07-19,2024,Egreso,Gastos generales,AFIP,1313079.51,ARS,2024-08-06,Pagado,Banco Galicia,Impuestos
2024-07-19,2024,Egreso,Honorarios,Contaduría Castillo,1141870.93,ARS,2024-08-12,Pagado,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Impuestos,AFIP,809077.58,ARS,2024-08-09,Pagado,Banco BBVA,Impuestos
2024-07-19,2024,Egreso,Insumos agrícolas,Agroinsumos SA,5809016.42,ARS,2024-08-01,Pagado,Banco Galicia,Operaciones
2024-07-19,2024,Egreso,Mano de obra cosecha,Cooperativa Citrícola,10563217.31,ARS,2024-08-03,Pendiente,Banco Nación,Operaciones
2024-07-19,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,9623951.58,ARS,2024-07-24,Pagado,Banco Galicia,Operaciones
2024-07-19,2024,Egreso,Mantenimiento líneas,TecnoPacking SRL,13204864.87,ARS,2024-07-25,Pagado,Banco Nación,Operaciones
2024-07-19,2024,Egreso,Maquinaria,Agroinsumos SA,9127148.83,ARS,2024-07-26,Pagado,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Promoción comercial,Broker Comercial Citrus,1103271.41,ARS,2024-08-06,Pagado,Banco BBVA,Operaciones
2024-07-19,2024,Egreso,Riego,Servicios Rurales del NOA,8811016.31,ARS,2024-07-29,Pagado,Caja Operativa,Operaciones
2024-07-19,2024,Egreso,Seguros,Contaduría Castillo,2215582.85,ARS,2024-08-08,Pagado,Banco Galicia,Impuestos
2024-07-19,2024,Egreso,Sueldos administración,DGR Tucumán,1332382.86,ARS,2024-08-01,Pagado,Banco BBVA,Operaciones
2024-07-19,2024,Egreso,Viajes comerciales,Broker Comercial Citrus,1600485.78,ARS,2024-08-04,Pendiente,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Al Salam Trading,7813843.0,ARS,2024-08-10,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Al Salam Trading,5666553.39,ARS,2024-08-08,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Al Salam Trading,5374865.92,ARS,2024-08-19,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Al Salam Trading,3142632.62,ARS,2024-08-16,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,3454734.16,ARS,2024-08-27,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,6617040.15,ARS,2024-08-09,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,704602.84,ARS,2024-08-25,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,7736013.51,ARS,2024-08-15,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,7850414.15,ARS,2024-08-06,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Citrus World Ltd,5441848.55,ARS,2024-08-27,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Fischer Import GmbH,7946376.46,ARS,2024-08-16,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Fischer Import GmbH,1075173.16,ARS,2024-08-15,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Fischer Import GmbH,683835.44,ARS,2024-08-16,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Fischer Import GmbH,4831453.85,ARS,2024-08-08,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,3686128.23,ARS,2024-08-08,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,8388788.41,ARS,2024-08-22,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,5036743.78,ARS,2024-08-11,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,6373174.27,ARS,2024-08-14,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,11096988.71,ARS,2024-08-22,Pendiente,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,7962858.96,ARS,2024-08-21,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Exportación,Medifresh SA,5715628.53,ARS,2024-08-22,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,541303.17,ARS,2024-08-14,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,508493.5,ARS,2024-08-27,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,353910.75,ARS,2024-08-28,Cobrado,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,465577.93,ARS,2024-08-15,Pendiente,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,362520.23,ARS,2024-08-09,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,513454.64,ARS,2024-09-02,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,403257.46,ARS,2024-08-27,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,347257.74,ARS,2024-08-16,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,728672.68,ARS,2024-08-11,Vencido,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,579851.49,ARS,2024-08-19,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Citromax SA,414937.54,ARS,2024-08-10,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,347913.9,ARS,2024-08-20,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,409102.79,ARS,2024-08-20,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,319828.46,ARS,2024-08-10,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,640918.6,ARS,2024-08-26,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,367998.84,ARS,2024-08-22,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Industria,Frutales Tucumán SRL,399385.64,ARS,2024-08-27,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1415290.24,ARS,2024-07-30,Vencido,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1451839.92,ARS,2024-08-06,Vencido,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1465850.53,ARS,2024-07-31,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1154835.67,ARS,2024-07-30,Vencido,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Central de Frutas SA,1321855.78,ARS,2024-08-12,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,2051341.0,ARS,2024-07-30,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,3134426.96,ARS,2024-08-05,Pendiente,Banco BBVA,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Frutales del Norte SRL,2141522.97,ARS,2024-08-08,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2339473.61,ARS,2024-08-02,Pendiente,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,662062.92,ARS,2024-07-30,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2193995.85,ARS,2024-07-29,Cobrado,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2321323.09,ARS,2024-08-03,Pendiente,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1563146.64,ARS,2024-08-11,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,1133377.54,ARS,2024-08-10,Cobrado,Caja Operativa,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,La Morenita SA,2091278.71,ARS,2024-08-03,Pendiente,Banco Galicia,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,2167036.68,ARS,2024-08-12,Cobrado,Banco Nación,Operaciones
2024-07-19,2024,Ingreso,Venta Mercado Interno,Supermercados Norte SA,979949.94,ARS,2024-08-06,Cobrado,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Certificaciones,Certificaciones Global GAP,1855164.49,ARS,2024-08-10,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Comisiones,Certificaciones Global GAP,439266.04,ARS,2024-08-10,Pendiente,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Control de calidad,TecnoPacking SRL,11686093.51,ARS,2024-08-11,Pagado,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Despacho aduana,Despachos del NOA,9791911.84,ARS,2024-07-31,Pagado,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Energía,Envases del Tucumán,9831074.91,ARS,2024-08-10,Pagado,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Envases y embalajes,TecnoPacking SRL,6028582.57,ARS,2024-07-31,Pagado,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Fitosanitarios,Servicios Rurales del NOA,8250418.16,ARS,2024-08-11,Pendiente,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Flete exportación,Despachos del NOA,10461937.65,ARS,2024-08-11,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Flete interno,Despachos del NOA,6062793.03,ARS,2024-07-31,Pendiente,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Frigorífico,Despachos del NOA,8582518.99,ARS,2024-08-13,Pendiente,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Gastos generales,DGR Tucumán,2246064.9,ARS,2024-08-15,Pagado,Banco Nación,Impuestos
2024-07-26,2024,Egreso,Honorarios,Contaduría Castillo,1011869.25,ARS,2024-08-20,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Impuestos,DGR Tucumán,2064488.52,ARS,2024-08-07,Pagado,Banco Nación,Impuestos
2024-07-26,2024,Egreso,Insumos agrícolas,Agroinsumos SA,10070904.11,ARS,2024-08-09,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Mano de obra cosecha,Servicios Rurales del NOA,6568173.83,ARS,2024-08-09,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Mano de obra empaque,Energía Tucumán SA,11838018.05,ARS,2024-08-10,Pagado,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Mantenimiento líneas,Energía Tucumán SA,6704725.08,ARS,2024-08-10,Pagado,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Maquinaria,Agroinsumos SA,4343022.93,ARS,2024-08-12,Pagado,Banco Galicia,Operaciones
2024-07-26,2024,Egreso,Promoción comercial,Broker Comercial Citrus,1543636.29,ARS,2024-08-06,Pagado,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Riego,Agroinsumos SA,10146849.99,ARS,2024-07-31,Vencido,Caja Operativa,Operaciones
2024-07-26,2024,Egreso,Seguros,Contaduría Castillo,855322.77,ARS,2024-08-15,Pendiente,Banco Nación,Operaciones
2024-07-26,2024,Egreso,Sueldos administración,Contaduría Castillo,318680.96,ARS,2024-08-12,Pagado,Banco Nación,Impuestos
2024-07-26,2024,Egreso,Viajes comerciales,Promoción de Mercados SA,1919990.53,ARS,2024-08-09,Pagado,Caja Operativa,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,808074.59,ARS,2024-08-19,Cobrado,Banco BBVA,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,5560332.19,ARS,2024-08-22,Cobrado,Banco Galicia,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,7228422.98,ARS,2024-08-21,Vencido,Banco BBVA,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,1171187.69,ARS,2024-08-26,Pendiente,Banco Nación,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,6747804.61,ARS,2024-08-27,Cobrado,Banco Galicia,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,4799425.8,ARS,2024-08-31,Cobrado,Banco Galicia,Operaciones
2024-07-26,2024,Ingreso,Venta Exportación,Al Salam Trading,6136737.91,ARS,2024-08-30,Cobrado,Banco BBVA,Operaciones
