fecha,campaña,pedido_id,finca,lote,variedad,cliente,destino,pais_provincia,canal,producto,calibre,calidad,kg_vendidos,cajas,precio_unitario_usd,importe_usd,tipo_cambio,importe_ars,margen_estimado,moneda,estado_cobro,estado_pedido
2024-07-05,2024,PED-2024-02708,Los Álamos,LA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,3,Segunda,20656.0,1148.0,0.3346,6911.76,947.78,6550827.89,0.2522,USD,Cobrado,Parcial
2024-07-05,2024,PED-2024-02714,Los Álamos,LA-03,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Génova,4,Segunda,10273.0,571.0,0.3295,3384.59,974.97,3299873.71,0.21,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02717,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,5,Extra,11016.0,612.0,0.3439,3788.91,934.04,3538993.5,0.2074,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02728,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Programa Retail UE,Limón Eureka,4,Extra,24553.0,1364.0,0.3765,9243.54,943.85,8724515.23,0.2076,USD,Cobrado,Parcial
2024-07-05,2024,PED-2024-02729,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,4,Extra,158.0,9.0,0.3488,55.1,943.85,52006.14,0.2176,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02684,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Eureka,5,Primera,17899.0,994.0,0.3985,7131.95,943.84,6731419.69,0.2476,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02691,El Paraíso,EP-04,Génova,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Génova,4,Segunda,8518.0,473.0,0.3952,3365.96,950.31,3198705.45,0.1902,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02722,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,3,Extra,3629.0,202.0,0.445,1615.0,938.0,1514870.0,0.2586,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02721,Río Ancho,RA-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Lisbon,3,Extra,23482.0,1305.0,0.4269,10024.63,938.0,9403102.94,0.3272,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02725,Río Ancho,RA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,7,Segunda,13146.0,730.0,0.3394,4462.06,953.76,4255734.35,0.2074,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02732,San Cayetano,SC-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Lisbon,4,Primera,22159.0,1231.0,0.4137,9166.27,975.84,8944812.92,0.2831,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02735,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,6,Segunda,12263.0,681.0,0.3947,4840.26,955.31,4623948.78,0.233,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02680,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,2,Extra,3944.0,219.0,0.4073,1606.29,965.91,1551531.57,0.2181,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02681,El Paraíso,EP-01,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,2,Extra,22786.0,1266.0,0.3934,8964.69,965.91,8659083.72,0.2813,USD,Cobrado,Parcial
2024-07-05,2024,PED-2024-02685,El Paraíso,EP-02,Eureka,Medifresh SA,Exportación,España,Programa Retail UE,Limón Eureka,5,Primera,6376.0,354.0,0.3918,2498.35,943.84,2358042.66,0.2704,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02688,El Paraíso,EP-03,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Primera,15270.0,848.0,0.3712,5667.52,940.16,5328375.6,0.2731,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02695,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,2,Primera,8281.0,460.0,0.4091,3388.13,962.16,3259923.16,0.1844,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02699,La Esperanza,LE-02,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,2,Primera,19691.0,1094.0,0.4023,7920.98,920.68,7292687.87,0.3031,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02702,La Esperanza,LE-03,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Primera,16567.0,920.0,0.3695,6121.79,932.63,5709365.01,0.2615,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02705,La Esperanza,LE-04,Génova,Medifresh SA,Exportación,España,Exportación Directa,Limón Génova,4,Extra,17466.0,970.0,0.3968,6930.4,962.38,6669678.35,0.2315,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02711,Los Álamos,LA-02,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Extra,20518.0,1140.0,0.3707,7605.61,945.24,7189126.8,0.2679,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02718,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,5,Extra,22544.0,1252.0,0.3739,8429.65,934.04,7873630.29,0.2005,USD,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02687,El Paraíso,EP-02,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,5356.0,298.0,0.0745,398.96,943.84,376554.41,0.0868,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02690,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,5362.0,298.0,0.0802,430.21,940.16,404466.23,0.0451,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02693,El Paraíso,EP-04,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Segunda,3796.0,211.0,0.0763,289.52,950.31,275133.75,0.0848,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02697,La Esperanza,LE-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,2,Primera,7189.0,399.0,0.0859,617.38,962.16,594018.34,0.0488,ARS,Pendiente,Cumplido
2024-07-05,2024,PED-2024-02710,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Segunda,6830.0,379.0,0.0803,548.72,947.78,520065.84,0.0822,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02724,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Extra,8006.0,445.0,0.0836,669.66,938.0,628141.08,0.0847,ARS,Pendiente,Cumplido
2024-07-05,2024,PED-2024-02727,Río Ancho,RA-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,7,Segunda,6522.0,362.0,0.067,436.79,953.76,416592.83,0.0397,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02734,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,6689.0,372.0,0.0782,523.29,975.84,510647.31,0.0689,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02737,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Segunda,5307.0,295.0,0.0673,356.97,955.31,341017.01,0.0645,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02683,El Paraíso,EP-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Extra,5326.0,296.0,0.0799,425.8,965.91,411284.48,0.0463,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02701,La Esperanza,LE-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Primera,6082.0,338.0,0.0746,453.89,920.68,417887.45,0.0795,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02704,La Esperanza,LE-03,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,6993.0,388.0,0.0729,509.76,932.63,475417.47,0.0615,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02707,La Esperanza,LE-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,6319.0,351.0,0.0704,445.0,962.38,428259.1,0.0461,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02713,Los Álamos,LA-02,Lisbon,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,5051.0,281.0,0.0744,375.96,945.24,355372.43,0.0876,ARS,Cobrado,Parcial
2024-07-05,2024,PED-2024-02716,Los Álamos,LA-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Segunda,4376.0,243.0,0.0679,296.98,974.97,289546.59,0.0682,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02720,Río Ancho,RA-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Extra,9615.0,534.0,0.0757,728.24,934.04,680205.29,0.0775,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02731,San Cayetano,SC-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,6651.0,370.0,0.0734,488.1,943.85,460693.19,0.0441,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02692,El Paraíso,EP-04,Génova,Central de Frutas SA,Mercado Interno,Buenos Aires,Retail Nacional,Limón Génova,4,Segunda,4141.0,230.0,0.2439,1009.99,950.31,959803.6,0.1786,ARS,Cobrado,Parcial
2024-07-05,2024,PED-2024-02696,La Esperanza,LE-01,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,2,Primera,10375.0,576.0,0.2458,2549.66,962.16,2453180.87,0.1555,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02703,La Esperanza,LE-03,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Lisbon,4,Primera,7516.0,418.0,0.2352,1768.09,932.63,1648973.78,0.2044,ARS,Pendiente,Cumplido
2024-07-05,2024,PED-2024-02712,Los Álamos,LA-02,Lisbon,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Lisbon,4,Extra,5295.0,294.0,0.2573,1362.34,945.24,1287738.26,0.1646,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02686,El Paraíso,EP-02,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,5,Primera,6956.0,386.0,0.2055,1429.47,943.84,1349190.96,0.1434,ARS,Pendiente,Parcial
2024-07-05,2024,PED-2024-02706,La Esperanza,LE-04,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Génova,4,Extra,4312.0,240.0,0.2172,936.39,962.38,901163.01,0.2024,ARS,Pendiente,Cumplido
2024-07-05,2024,PED-2024-02715,Los Álamos,LA-03,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Génova,4,Segunda,4556.0,253.0,0.1967,896.12,974.97,873690.12,0.136,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02723,Río Ancho,RA-02,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Lisbon,3,Extra,8533.0,474.0,0.2329,1987.37,938.0,1864153.06,0.1374,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02726,Río Ancho,RA-03,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Génova,7,Segunda,7012.0,390.0,0.1724,1209.06,953.76,1153153.07,0.1115,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02730,San Cayetano,SC-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Eureka,4,Extra,7345.0,408.0,0.2302,1690.69,943.85,1595757.76,0.1462,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02733,San Cayetano,SC-02,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Mercado Central,Limón Lisbon,4,Primera,6560.0,364.0,0.2202,1444.42,975.84,1409522.81,0.2048,ARS,Cobrado,Parcial
2024-07-05,2024,PED-2024-02736,San Cayetano,SC-03,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Génova,6,Segunda,5792.0,322.0,0.1791,1037.13,955.31,990780.66,0.1763,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02700,La Esperanza,LE-02,Eureka,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,2,Primera,7220.0,401.0,0.2354,1699.26,920.68,1564474.7,0.1257,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02709,Los Álamos,LA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Distribuidor Regional,Limón Eureka,3,Segunda,10266.0,570.0,0.2345,2407.31,947.78,2281600.27,0.1558,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02719,Río Ancho,RA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,5,Extra,10065.0,559.0,0.2444,2459.83,934.04,2297579.61,0.1241,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02682,El Paraíso,EP-01,Eureka,Supermercados Norte SA,Mercado Interno,Tucumán,Mercado Central,Limón Eureka,2,Extra,5832.0,324.0,0.2534,1477.95,965.91,1427566.68,0.1997,ARS,Cobrado,Cumplido
2024-07-05,2024,PED-2024-02689,El Paraíso,EP-03,Lisbon,Supermercados Norte SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,4,Primera,5482.0,305.0,0.2282,1251.06,940.16,1176196.57,0.1604,ARS,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02741,El Paraíso,EP-02,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Trader Golfo,Limón Eureka,4,Extra,4393.0,244.0,0.3499,1537.31,971.23,1493081.59,0.2065,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02748,El Paraíso,EP-04,Génova,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Génova,4,Primera,12156.0,675.0,0.348,4229.97,959.62,4059163.81,0.2198,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02758,La Esperanza,LE-03,Lisbon,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Lisbon,3,Primera,19510.0,1084.0,0.3561,6948.04,973.59,6764542.26,0.304,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02774,Río Ancho,RA-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,3,Primera,15456.0,859.0,0.3818,5901.39,950.5,5609271.2,0.2184,USD,Cobrado,Parcial
2024-07-12,2024,PED-2024-02784,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,2,Primera,21222.0,1179.0,0.3688,7826.28,948.55,7423617.89,0.2266,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02785,San Cayetano,SC-01,Eureka,Al Salam Trading,Exportación,Emiratos Árabes,Exportación Directa,Limón Eureka,2,Primera,7280.0,404.0,0.3976,2894.72,948.55,2745786.66,0.2707,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02742,El Paraíso,EP-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,4,Extra,20979.0,1166.0,0.3945,8276.78,971.23,8038657.04,0.2946,USD,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02755,La Esperanza,LE-02,Eureka,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Eureka,2,Extra,9709.0,539.0,0.4209,4086.69,924.78,3779289.18,0.2017,USD,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02767,Los Álamos,LA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Trader Golfo,Limón Lisbon,4,Extra,15592.0,866.0,0.4157,6481.32,957.8,6207808.3,0.3253,USD,Pendiente,Parcial
2024-07-12,2024,PED-2024-02778,Río Ancho,RA-02,Lisbon,Citrus World Ltd,Exportación,Reino Unido,Exportación Directa,Limón Lisbon,4,Extra,4152.0,231.0,0.4119,1710.22,941.37,1609949.8,0.2515,USD,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02781,Río Ancho,RA-03,Génova,Citrus World Ltd,Exportación,Reino Unido,Programa Retail UE,Limón Génova,7,Primera,14365.0,798.0,0.3814,5478.72,939.48,5147147.87,0.2865,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02738,El Paraíso,EP-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,6,Segunda,17128.0,952.0,0.3948,6762.13,982.02,6640546.9,0.1882,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02745,El Paraíso,EP-03,Lisbon,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Lisbon,4,Primera,16076.0,893.0,0.4053,6516.25,967.09,6301800.21,0.3086,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02754,La Esperanza,LE-02,Eureka,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Eureka,2,Extra,24541.0,1363.0,0.4723,11590.31,924.78,10718486.88,0.2918,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02764,Los Álamos,LA-01,Eureka,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Eureka,5,Primera,20753.0,1153.0,0.3984,8267.73,967.66,8000351.61,0.2012,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02770,Los Álamos,LA-03,Génova,Fischer Import GmbH,Exportación,Alemania,Trader Golfo,Limón Génova,3,Segunda,14075.0,782.0,0.4097,5765.98,961.6,5544566.37,0.1774,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02788,San Cayetano,SC-02,Lisbon,Fischer Import GmbH,Exportación,Alemania,Exportación Directa,Limón Lisbon,6,Segunda,18646.0,1036.0,0.3811,7105.48,950.36,6752763.97,0.2181,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02791,San Cayetano,SC-03,Génova,Fischer Import GmbH,Exportación,Alemania,Programa Retail UE,Limón Génova,5,Primera,13013.0,723.0,0.4205,5472.21,970.14,5308809.81,0.2878,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02751,La Esperanza,LE-01,Eureka,Medifresh SA,Exportación,España,Exportación Directa,Limón Eureka,6,Primera,23565.0,1309.0,0.344,8106.21,951.47,7712815.63,0.2933,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02761,La Esperanza,LE-04,Génova,Medifresh SA,Exportación,España,Trader Golfo,Limón Génova,5,Segunda,14408.0,800.0,0.3591,5174.46,945.38,4891830.99,0.1793,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02773,Río Ancho,RA-01,Eureka,Medifresh SA,Exportación,España,Trader Golfo,Limón Eureka,3,Primera,11169.0,620.0,0.3988,4454.45,950.5,4233954.72,0.2588,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02777,Río Ancho,RA-02,Lisbon,Medifresh SA,Exportación,España,Exportación Directa,Limón Lisbon,4,Extra,21174.0,1176.0,0.3849,8148.98,941.37,7671205.3,0.2519,USD,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02747,El Paraíso,EP-03,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Primera,4672.0,260.0,0.0772,360.55,967.09,348684.3,0.0392,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02750,El Paraíso,EP-04,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Primera,4209.0,234.0,0.0822,345.78,959.62,331817.4,0.0486,ARS,Pendiente,Parcial
2024-07-12,2024,PED-2024-02753,La Esperanza,LE-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,6,Primera,5706.0,317.0,0.075,427.69,951.47,406934.2,0.0818,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02757,La Esperanza,LE-02,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Extra,7972.0,443.0,0.0871,694.29,924.78,642065.51,0.0367,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02760,La Esperanza,LE-03,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,3,Primera,5437.0,302.0,0.0804,437.26,973.59,425711.96,0.0357,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02766,Los Álamos,LA-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,5,Primera,4652.0,258.0,0.0753,350.07,967.66,338748.74,0.0355,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02769,Los Álamos,LA-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,4,Extra,4892.0,272.0,0.0808,395.29,957.8,378608.76,0.0719,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02776,Río Ancho,RA-01,Eureka,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Primera,7148.0,397.0,0.0789,564.3,950.5,536367.15,0.0874,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02780,Río Ancho,RA-02,Lisbon,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,8798.0,489.0,0.0784,689.62,941.37,649187.58,0.078,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02783,Río Ancho,RA-03,Génova,Citromax SA,Industria,Tucumán,Mercado Industrial,Limón Industria,7,Primera,6273.0,348.0,0.0721,452.24,939.48,424870.44,0.0753,ARS,Vencido,Cumplido
2024-07-12,2024,PED-2024-02790,San Cayetano,SC-02,Lisbon,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,6,Segunda,5831.0,324.0,0.07,408.32,950.36,388051.0,0.0415,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02793,San Cayetano,SC-03,Génova,Citromax SA,Industria,Tucumán,Contrato Industria,Limón Industria,5,Primera,6021.0,334.0,0.0786,473.46,970.14,459322.48,0.0863,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02740,El Paraíso,EP-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,6,Segunda,4515.0,251.0,0.0615,277.74,982.02,272746.23,0.0621,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02744,El Paraíso,EP-02,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,4,Extra,5892.0,327.0,0.0719,423.78,971.23,411587.85,0.082,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02763,La Esperanza,LE-04,Génova,Frutales Tucumán SRL,Industria,Tucumán,Contrato Industria,Limón Industria,5,Segunda,4735.0,263.0,0.0682,322.96,945.38,305319.92,0.0534,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02772,Los Álamos,LA-03,Génova,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,3,Segunda,4969.0,276.0,0.0697,346.24,961.6,332944.38,0.0657,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02787,San Cayetano,SC-01,Eureka,Frutales Tucumán SRL,Industria,Tucumán,Mercado Industrial,Limón Industria,2,Primera,6248.0,347.0,0.0785,490.39,948.55,465159.43,0.0543,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02743,El Paraíso,EP-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Mercado Central,Limón Eureka,4,Extra,7413.0,412.0,0.2592,1921.8,971.23,1866509.81,0.1505,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02756,La Esperanza,LE-02,Eureka,Central de Frutas SA,Mercado Interno,Buenos Aires,Distribuidor Regional,Limón Eureka,2,Extra,8229.0,457.0,0.2721,2239.25,924.78,2070813.62,0.1886,ARS,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02752,La Esperanza,LE-01,Eureka,Frutales del Norte SRL,Mercado Interno,Salta,Distribuidor Regional,Limón Eureka,6,Primera,9542.0,530.0,0.2073,1978.47,951.47,1882454.85,0.1187,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02768,Los Álamos,LA-02,Lisbon,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Lisbon,4,Extra,5154.0,286.0,0.2188,1127.9,957.8,1080302.62,0.2112,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02782,Río Ancho,RA-03,Génova,Frutales del Norte SRL,Mercado Interno,Salta,Retail Nacional,Limón Génova,7,Primera,7967.0,443.0,0.2026,1613.79,939.48,1516123.43,0.2089,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02762,La Esperanza,LE-04,Génova,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Génova,5,Segunda,6074.0,337.0,0.2051,1245.76,945.38,1177716.59,0.1285,ARS,Pendiente,Cumplido
2024-07-12,2024,PED-2024-02771,Los Álamos,LA-03,Génova,La Morenita SA,Mercado Interno,Tucumán,Mercado Central,Limón Génova,3,Segunda,4592.0,255.0,0.2313,1062.25,961.6,1021459.6,0.1632,ARS,Cobrado,Cumplido
2024-07-12,2024,PED-2024-02775,Río Ancho,RA-01,Eureka,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Eureka,3,Primera,10466.0,581.0,0.2492,2608.24,950.5,2479132.12,0.1495,ARS,Cobrado,Parcial
2024-07-12,2024,PED-2024-02779,Río Ancho,RA-02,Lisbon,La Morenita SA,Mercado Interno,Tucumán,Retail Nacional,Limón Lisbon,4,Extra,9232.0,513.0,0.2536,2340.81,941.37,2203568.31,0.1999,ARS,Cobrado,Cumplido
